age,type_employer,fnlwgt,education,education_num,marital,occupation,relationship,race,sex,capital_gain,capital_loss,hr_per_week,country,income
51,Private,180360,HS-grad,9,Widowed,Craft-repair,Unmarried,Asian-Pac-Islander,Male,7,1,40,?,<=50K
25,?,297771,HS-grad,9,Married-AF-spouse,?,Other-relative,White,Female,17,0,22,United-States,<=50K
48,Private,184350,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,7782,0,60,Germany,>50K
42,?,354763,7th-8th,4,Separated,?,Unmarried,Black,Male,0,0,40,Mexico,<=50K
48,Private,109374,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,7943,0,52,United-States,>50K
44,Private,37463,Doctorate,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
70,Private,220184,Some-college,10,Widowed,Adm-clerical,Other-relative,White,Male,0,0,40,United-States,<=50K
18,Private,273461,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,6,0,40,United-States,<=50K
40,Local-gov,196252,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,9,0,23,United-States,<=50K
17,?,222987,Some-college,10,Never-married,?,Other-relative,White,Male,11,1,22,United-States,<=50K
54,Private,122273,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
34,State-gov,105628,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,14968,1843,50,United-States,>50K
19,?,188030,11th,12,Never-married,?,Own-child,Black,Female,0,0,40,United-States,<=50K
37,Local-gov,198493,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,22,1,49,United-States,<=50K
28,Private,139037,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,49,Dominican-Republic,<=50K
40,Federal-gov,113623,HS-grad,9,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,17,0,54,United-States,>50K
27,Local-gov,34791,Bachelors,13,Never-married,Protective-serv,Unmarried,White,Male,7,1768,49,United-States,<=50K
30,Private,94330,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,21,Poland,<=50K
29,Self-emp-not-inc,177626,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,48,United-States,<=50K
33,Private,130334,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
45,Private,42380,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,22,0,52,United-States,>50K
41,Self-emp-inc,183074,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,26,0,49,?,>50K
29,Private,253353,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,2,0,21,United-States,<=50K
47,Private,165540,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5043,0,52,United-States,>50K
40,Private,199248,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,20,0,40,United-States,>50K
32,Private,363530,11th,9,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,0,40,United-States,<=50K
33,Private,28632,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,10,0,40,United-States,<=50K
51,Local-gov,187175,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,15,1,23,United-States,>50K
58,Private,279429,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,8006,0,40,United-States,>50K
34,Private,33605,9th,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,10,0,40,United-States,<=50K
22,Private,43503,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,17,1,26,United-States,<=50K
34,Private,162417,HS-grad,11,Divorced,Other-service,Unmarried,Black,Female,0,0,33,Mexico,<=50K
20,?,46476,HS-grad,9,Never-married,?,Own-child,Black,Female,19,0,38,United-States,<=50K
61,?,303080,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,7629,0,50,United-States,<=50K
43,Private,183437,11th,5,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
36,Self-emp-not-inc,129767,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,9,0,23,United-States,<=50K
21,Private,175941,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
53,Private,184910,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,6,0,47,United-States,<=50K
22,Private,206221,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,24,United-States,<=50K
24,Private,131482,11th,7,Never-married,Other-service,Own-child,White,Male,16,0,40,United-States,<=50K
32,Private,197193,Assoc-acdm,12,Never-married,Exec-managerial,Unmarried,Black,Female,3,0,37,United-States,<=50K
17,Private,154193,11th,7,Never-married,Other-service,Own-child,White,Male,14,0,15,United-States,<=50K
18,State-gov,25837,Assoc-voc,9,Never-married,Other-service,Own-child,Black,Female,0,0,15,United-States,<=50K
63,Private,194366,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,3843,0,49,United-States,>50K
37,Federal-gov,195274,7th-8th,4,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,?,<=50K
43,Private,178845,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,6,0,49,United-States,>50K
17,?,263152,10th,7,Never-married,?,Own-child,Black,Female,0,1,36,United-States,<=50K
43,Local-gov,31825,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,4127,0,23,United-States,>50K
27,Private,255977,Some-college,10,Divorced,Transport-moving,Own-child,White,Male,10,0,40,United-States,<=50K
23,State-gov,241872,Some-college,10,Divorced,?,Other-relative,Other,Male,0,1,40,United-States,<=50K
46,Private,99029,Assoc-voc,7,Married-civ-spouse,Craft-repair,Husband,White,Male,14,1,22,United-States,<=50K
43,Private,158427,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Male,15104,0,54,United-States,>50K
46,Private,188573,9th,4,Divorced,Other-service,Not-in-family,White,Female,13,0,40,United-States,<=50K
29,Private,124872,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
48,Private,173739,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,22,0,40,Jamaica,<=50K
20,Private,89623,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
42,Private,375535,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,23,0,40,United-States,<=50K
29,Private,185895,Masters,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,48,United-States,<=50K
22,?,284014,Bachelors,13,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
57,Private,201559,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,5,0,40,United-States,<=50K
53,?,40408,10th,4,Widowed,?,Not-in-family,Black,Female,4,0,23,United-States,<=50K
20,Private,170417,10th,7,Never-married,Priv-house-serv,Own-child,Black,Female,6,0,23,United-States,<=50K
28,?,341920,Bachelors,4,Never-married,?,Not-in-family,Black,Female,0,0,40,United-States,<=50K
25,Private,138473,Assoc-voc,11,Divorced,Other-service,Unmarried,Black,Female,1,1,36,United-States,<=50K
38,Private,150100,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,9,0,37,United-States,>50K
48,Federal-gov,169035,Doctorate,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,20,2008,40,United-States,>50K
33,Private,170955,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,11,0,23,United-States,<=50K
25,Local-gov,163536,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,16,1,60,Guatemala,>50K
55,Private,161995,Bachelors,9,Separated,Adm-clerical,Unmarried,Black,Female,9,0,40,United-States,<=50K
49,Private,244382,7th-8th,4,Divorced,Adm-clerical,Unmarried,White,Female,5,0,40,India,<=50K
18,Private,107480,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,11,0,40,United-States,<=50K
31,State-gov,173920,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,7526,0,40,?,<=50K
29,Private,158708,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,18,0,48,Dominican-Republic,<=50K
25,Private,233850,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,7,0,48,United-States,<=50K
28,Private,141388,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,6,1,32,United-States,<=50K
45,Private,192184,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,99999,0,52,?,>50K
26,Private,36444,HS-grad,9,Married-civ-spouse,Other-service,Husband,Other,Male,11,0,51,India,>50K
19,Self-emp-inc,27988,5th-6th,4,Never-married,Farming-fishing,Not-in-family,White,Female,3,0,21,United-States,<=50K
25,Private,167403,Assoc-acdm,12,Never-married,Adm-clerical,Unmarried,White,Female,22,0,40,Guatemala,<=50K
34,Private,315147,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Black,Male,13,0,51,United-States,>50K
19,State-gov,254988,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,7,0,35,United-States,<=50K
49,Federal-gov,129429,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,48,United-States,<=50K
31,Local-gov,140889,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
38,Private,217747,Masters,14,Never-married,Exec-managerial,Not-in-family,Black,Male,15,1755,48,United-States,>50K
71,Self-emp-inc,177241,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,13,1,34,United-States,<=50K
19,Private,114895,HS-grad,9,Never-married,Other-service,Own-child,White,Male,7,0,8,United-States,<=50K
57,Private,245849,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,9,0,40,United-States,<=50K
28,Self-emp-inc,165284,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1,60,United-States,>50K
22,Private,395413,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,20,0,50,Mexico,<=50K
24,Private,428140,Assoc-voc,11,Never-married,Adm-clerical,Own-child,Black,Female,12,0,40,United-States,<=50K
26,Private,71080,11th,7,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,40,Hong,<=50K
74,Private,135950,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,24,0,50,United-States,>50K
33,Private,281940,HS-grad,9,Never-married,Craft-repair,Husband,White,Male,21,0,45,United-States,<=50K
45,Private,54396,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Male,3526,0,53,United-States,<=50K
56,Private,95356,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,7907,2069,40,United-States,>50K
37,Private,351774,7th-8th,5,Separated,Exec-managerial,Not-in-family,Black,Female,15,0,40,El-Salvador,>50K
26,Private,237165,HS-grad,9,Never-married,Other-service,Husband,Amer-Indian-Eskimo,Male,0,1774,40,?,<=50K
31,Self-emp-inc,120137,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,7,0,49,United-States,<=50K
27,Self-emp-not-inc,159718,Bachelors,13,Widowed,Exec-managerial,Unmarried,White,Female,3587,1798,50,United-States,>50K
17,Local-gov,143200,11th,9,Never-married,?,Other-relative,Other,Male,0,0,40,United-States,<=50K
42,Self-emp-inc,121588,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,18,0,52,United-States,<=50K
26,Local-gov,207998,Masters,14,Separated,Prof-specialty,Not-in-family,White,Female,0,0,22,United-States,<=50K
29,Private,149801,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,9,0,48,United-States,>50K
35,Private,100850,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,2811,1,50,United-States,>50K
33,Private,145550,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,5,0,40,United-States,>50K
42,Private,307820,Prof-school,15,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,40,Italy,>50K
71,Self-emp-inc,75762,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,13,0,40,United-States,<=50K
29,Private,196575,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,60,United-States,<=50K
47,Private,309454,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,3,0,40,United-States,<=50K
35,Private,264475,11th,7,Divorced,Craft-repair,Unmarried,Black,Male,7,0,38,United-States,<=50K
30,?,47763,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,1,25,United-States,<=50K
25,Private,86483,HS-grad,9,Widowed,Other-service,Other-relative,Black,Male,3,0,40,?,<=50K
23,Private,506876,10th,4,Never-married,Craft-repair,Other-relative,Black,Male,0,0,40,United-States,<=50K
17,?,71039,10th,7,Never-married,?,Own-child,White,Male,0,0,24,United-States,<=50K
55,Private,87435,HS-grad,9,Divorced,Craft-repair,Other-relative,White,Male,0,0,40,United-States,>50K
57,Private,130445,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15066,0,48,United-States,>50K
17,Private,587572,5th-6th,12,Separated,Priv-house-serv,Unmarried,Black,Female,15,0,34,Canada,<=50K
29,Private,467720,10th,4,Married-spouse-absent,Transport-moving,Not-in-family,Black,Male,10,0,40,Vietnam,<=50K
49,Local-gov,205610,Masters,14,Married-civ-spouse,Other-service,Husband,White,Male,9,0,21,United-States,>50K
72,Self-emp-inc,290091,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,22,0,51,United-States,>50K
44,Federal-gov,148019,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,14879,0,40,United-States,>50K
19,Private,107772,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
39,Private,306153,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,18,0,40,?,<=50K
44,Self-emp-inc,104709,Some-college,10,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,4345,0,50,United-States,<=50K
37,Self-emp-inc,345656,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,22,0,54,United-States,>50K
33,Private,275159,12th,7,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,?,>50K
19,Private,209118,12th,7,Never-married,Other-service,Own-child,White,Male,0,0,19,United-States,<=50K
25,Self-emp-inc,147494,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,5,0,32,United-States,<=50K
70,Private,108498,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,35,0,50,United-States,<=50K
27,Private,38897,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,44,?,<=50K
31,Private,228693,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Male,12,0,52,United-States,>50K
29,Private,178631,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Female,13,0,51,United-States,<=50K
41,Private,135289,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,15007,0,51,United-States,<=50K
24,Private,288557,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,19,0,69,United-States,>50K
28,Private,69990,9th,4,Never-married,Machine-op-inspct,Unmarried,Black,Female,4,0,40,United-States,<=50K
58,Self-emp-not-inc,68642,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,51,United-States,<=50K
42,Private,221612,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,24,0,60,United-States,>50K
29,Private,297000,1st-4th,4,Never-married,Adm-clerical,Unmarried,Other,Male,5,0,40,Cuba,<=50K
20,Private,146129,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,7,0,22,United-States,<=50K
48,Self-emp-not-inc,33860,Doctorate,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15410,1,51,United-States,>50K
61,Self-emp-not-inc,329803,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,8,0,48,United-States,<=50K
29,Private,259482,Masters,14,Separated,Adm-clerical,Unmarried,Black,Female,4,0,40,United-States,<=50K
21,Private,167736,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,0,1,21,?,<=50K
48,Local-gov,236015,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,13,0,40,United-States,>50K
39,Local-gov,446095,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,20,0,40,United-States,<=50K
25,?,164642,11th,7,Never-married,?,Own-child,Black,Male,15,0,26,United-States,<=50K
18,?,292557,10th,5,Never-married,?,Own-child,Asian-Pac-Islander,Male,21,0,35,United-States,<=50K
39,Private,104509,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,17,0,47,United-States,>50K
17,Private,203655,11th,7,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
21,?,227760,HS-grad,9,Separated,?,Other-relative,White,Female,25,0,40,United-States,<=50K
31,Self-emp-inc,228704,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7966,0,48,United-States,>50K
44,Self-emp-inc,150486,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,27,0,25,United-States,<=50K
21,Private,264802,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,?,239078,Some-college,10,Never-married,?,Own-child,White,Male,0,0,69,United-States,<=50K
49,Local-gov,127553,Doctorate,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,15,1833,51,United-States,>50K
28,Private,208991,9th,4,Never-married,Exec-managerial,Not-in-family,Black,Female,10,0,25,United-States,<=50K
27,Private,88714,HS-grad,9,Divorced,Sales,Unmarried,White,Female,2,0,40,United-States,<=50K
21,?,281016,HS-grad,9,Separated,?,Other-relative,Black,Female,17,0,40,United-States,<=50K
50,Private,146836,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7,0,50,United-States,<=50K
26,Local-gov,34165,Masters,14,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Female,5,0,25,United-States,<=50K
24,Private,178690,11th,7,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,40,United-States,<=50K
32,Private,190971,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,3,0,47,?,>50K
24,Self-emp-inc,179838,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,7,0,22,United-States,<=50K
30,Private,381115,Some-college,10,Never-married,Exec-managerial,Own-child,Black,Male,8,0,53,Germany,<=50K
48,Private,203696,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,8035,0,52,United-States,>50K
50,Private,108506,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,4789,0,40,United-States,>50K
41,Private,234184,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,6,0,40,United-States,<=50K
34,Private,171988,Doctorate,16,Married-spouse-absent,Sales,Unmarried,Asian-Pac-Islander,Female,4,1,40,?,<=50K
54,Federal-gov,165255,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,12,0,48,United-States,<=50K
46,Private,104487,Assoc-voc,11,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,5,0,51,Cambodia,>50K
53,Private,142009,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
38,Private,256276,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,12,2000,40,Jamaica,<=50K
22,Private,241363,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,13,0,40,United-States,<=50K
33,Self-emp-inc,240616,Assoc-acdm,12,Never-married,Exec-managerial,Own-child,White,Male,9,0,52,United-States,<=50K
33,Private,181005,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,40,?,>50K
39,Self-emp-not-inc,30234,Assoc-voc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,7,0,34,United-States,<=50K
32,Local-gov,263974,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,4565,0,51,United-States,<=50K
